tag_id,created_at,updated_at,ttype,content,edge_id
203,2025-12-04 17:37:05.274802,2025-12-04 17:37:05.274802,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",239
204,2025-12-04 17:37:05.295513,2025-12-04 17:37:05.295513,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",240
205,2025-12-04 17:37:05.297787,2025-12-04 17:37:05.297788,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",241
206,2025-12-04 17:37:06.221307,2025-12-04 17:37:06.221307,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",242
1590,2025-12-04 17:58:08.540872,2025-12-04 17:58:08.540872,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1528
2804,2025-12-04 18:44:04.021623,2025-12-04 18:44:04.021623,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2870
267,2025-12-04 17:37:12.288397,2025-12-04 19:41:18.026876,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",291
269,2025-12-04 17:37:12.31865,2025-12-04 19:41:18.060458,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",293
211,2025-12-04 17:37:06.271138,2025-12-04 17:37:06.271138,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",247
207,2025-12-04 17:37:06.22685,2025-12-04 19:41:29.507205,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",243
208,2025-12-04 17:37:06.242991,2025-12-04 19:41:29.539433,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",244
210,2025-12-04 17:37:06.26438,2025-12-04 19:41:29.546071,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",246
215,2025-12-04 17:37:06.308075,2025-12-04 17:37:06.308075,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",251
212,2025-12-04 17:37:06.284861,2025-12-04 19:41:29.590245,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",248
213,2025-12-04 17:37:06.292082,2025-12-04 19:41:29.607805,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",249
214,2025-12-04 17:37:06.302265,2025-12-04 19:41:29.630975,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",250
216,2025-12-04 17:37:06.318258,2025-12-04 19:41:29.658856,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",252
220,2025-12-04 17:37:06.356517,2025-12-04 17:37:06.356517,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",256
221,2025-12-04 17:37:06.366636,2025-12-04 17:37:06.366636,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",257
222,2025-12-04 17:37:06.380174,2025-12-04 17:37:06.380174,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",258
224,2025-12-04 17:37:06.438648,2025-12-04 17:37:06.438648,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",260
225,2025-12-04 17:37:06.46645,2025-12-04 17:37:06.466451,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",261
226,2025-12-04 17:37:06.496869,2025-12-04 17:37:06.496869,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",262
227,2025-12-04 17:37:06.506712,2025-12-04 17:37:06.506712,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",263
217,2025-12-04 17:37:06.331451,2025-12-04 19:41:29.693417,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",253
229,2025-12-04 17:37:06.526863,2025-12-04 17:37:06.526863,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",265
241,2025-12-04 17:37:08.162454,2025-12-04 17:37:08.162454,SourceProperty,"{""name"": ""Email-Expansion"", ""confidence"": 100}",266
242,2025-12-04 17:37:08.168786,2025-12-04 17:37:08.168786,SourceProperty,"{""name"": ""Email-Expansion"", ""confidence"": 100}",267
243,2025-12-04 17:37:08.179737,2025-12-04 17:37:08.179737,SourceProperty,"{""name"": ""Email-Expansion"", ""confidence"": 100}",268
244,2025-12-04 17:37:08.274473,2025-12-04 17:37:08.274473,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",269
245,2025-12-04 17:37:08.42235,2025-12-04 17:37:08.42235,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",270
246,2025-12-04 17:37:08.424317,2025-12-04 17:37:08.424317,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",271
247,2025-12-04 17:37:08.435512,2025-12-04 17:37:08.435512,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",272
248,2025-12-04 17:37:08.446081,2025-12-04 17:37:08.446081,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",273
249,2025-12-04 17:37:08.459386,2025-12-04 17:37:08.459386,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",274
250,2025-12-04 17:37:10.8052,2025-12-04 17:37:10.805201,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",275
218,2025-12-04 17:37:06.340283,2025-12-04 19:41:29.707614,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",254
254,2025-12-04 17:37:10.850732,2025-12-04 17:37:10.850732,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",279
256,2025-12-04 17:37:10.878785,2025-12-04 17:37:10.878785,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",281
257,2025-12-04 17:37:10.880722,2025-12-04 17:37:10.880722,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",282
260,2025-12-04 17:37:10.890415,2025-12-04 17:37:10.890415,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",285
261,2025-12-04 17:37:10.897266,2025-12-04 17:37:10.897266,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",286
262,2025-12-04 17:37:11.154002,2025-12-04 17:37:11.154002,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",287
219,2025-12-04 17:37:06.350618,2025-12-04 19:41:29.726652,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",255
270,2025-12-04 17:37:12.329058,2025-12-04 17:37:12.329059,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",294
271,2025-12-04 17:37:12.338583,2025-12-04 17:37:12.338583,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",295
273,2025-12-04 17:37:12.360748,2025-12-04 17:37:12.360748,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",298
278,2025-12-04 17:37:12.412783,2025-12-04 17:37:12.412783,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",305
282,2025-12-04 17:37:12.447028,2025-12-04 17:37:12.447028,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",310
284,2025-12-04 17:37:12.518561,2025-12-04 17:37:12.518561,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",312
285,2025-12-04 17:37:12.527353,2025-12-04 17:37:12.527353,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",313
286,2025-12-04 17:37:12.542209,2025-12-04 17:37:12.542209,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",314
287,2025-12-04 17:37:12.595475,2025-12-04 17:37:12.595475,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",315
288,2025-12-04 17:37:12.626271,2025-12-04 17:37:12.626271,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",316
289,2025-12-04 17:37:12.654349,2025-12-04 17:37:12.654349,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",317
290,2025-12-04 17:37:12.704112,2025-12-04 17:37:12.704112,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",318
291,2025-12-04 17:37:13.211134,2025-12-04 17:37:13.211134,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",291
292,2025-12-04 17:37:13.218398,2025-12-04 17:37:13.218398,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",292
293,2025-12-04 17:37:13.22884,2025-12-04 17:37:13.22884,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",293
183,2025-12-04 17:37:00.077284,2025-12-04 17:37:00.077284,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",221
184,2025-12-04 17:37:00.099867,2025-12-04 17:37:00.099867,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",219
185,2025-12-04 17:37:00.318568,2025-12-04 17:37:00.318568,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",222
186,2025-12-04 17:37:01.208242,2025-12-04 17:37:01.208242,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",223
187,2025-12-04 17:37:01.229775,2025-12-04 17:37:01.229775,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",224
1592,2025-12-04 17:58:26.006391,2025-12-04 17:58:26.006392,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1531
189,2025-12-04 17:37:01.251576,2025-12-04 17:37:01.251576,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",226
190,2025-12-04 17:37:02.067325,2025-12-04 17:37:02.067325,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",227
193,2025-12-04 17:37:02.390122,2025-12-04 17:37:02.390122,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",229
194,2025-12-04 17:37:02.675526,2025-12-04 17:37:02.675527,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",230
195,2025-12-04 17:37:02.677521,2025-12-04 17:37:02.677522,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",231
196,2025-12-04 17:37:04.285877,2025-12-04 17:37:04.285877,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",232
197,2025-12-04 17:37:05.138326,2025-12-04 17:37:05.138327,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",233
198,2025-12-04 17:37:05.152095,2025-12-04 17:37:05.152095,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",234
199,2025-12-04 17:37:05.163033,2025-12-04 17:37:05.163033,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",235
200,2025-12-04 17:37:05.174597,2025-12-04 17:37:05.174597,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",236
201,2025-12-04 17:37:05.240175,2025-12-04 17:37:05.240175,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",237
2805,2025-12-04 18:44:19.159227,2025-12-04 18:44:19.159227,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2872
223,2025-12-04 17:37:06.421432,2025-12-04 17:37:06.421432,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",259
230,2025-12-04 17:37:07.159098,2025-12-04 17:37:07.159098,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",244
231,2025-12-04 17:37:07.16703,2025-12-04 17:37:07.16703,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",245
232,2025-12-04 17:37:07.175273,2025-12-04 17:37:07.175273,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",246
233,2025-12-04 17:37:07.207141,2025-12-04 17:37:07.207141,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",248
234,2025-12-04 17:37:07.215078,2025-12-04 17:37:07.215078,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",249
235,2025-12-04 17:37:07.223019,2025-12-04 17:37:07.223019,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",250
236,2025-12-04 17:37:07.232827,2025-12-04 17:37:07.232827,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",252
237,2025-12-04 17:37:07.261038,2025-12-04 17:37:07.261038,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",253
238,2025-12-04 17:37:07.2682,2025-12-04 17:37:07.2682,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",254
239,2025-12-04 17:37:07.275781,2025-12-04 17:37:07.275781,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",255
240,2025-12-04 17:37:07.290761,2025-12-04 17:37:07.290761,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",264
252,2025-12-04 17:37:10.840335,2025-12-04 17:37:10.840335,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",277
253,2025-12-04 17:37:10.846818,2025-12-04 17:37:10.846818,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",278
255,2025-12-04 17:37:10.854646,2025-12-04 17:37:10.854646,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",280
258,2025-12-04 17:37:10.889265,2025-12-04 17:37:10.889265,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",284
259,2025-12-04 17:37:10.889468,2025-12-04 17:37:10.889468,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",283
263,2025-12-04 17:37:11.195527,2025-12-04 17:37:11.195527,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",281
264,2025-12-04 17:37:11.478983,2025-12-04 17:37:11.478983,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",288
265,2025-12-04 17:37:12.263528,2025-12-04 17:37:12.263528,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",289
272,2025-12-04 17:37:12.345024,2025-12-04 19:41:18.090379,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",296
279,2025-12-04 17:37:12.422009,2025-12-04 19:41:18.170612,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",306
280,2025-12-04 17:37:12.438523,2025-12-04 19:41:18.192087,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",307
274,2025-12-04 17:37:12.376605,2025-12-04 17:37:12.376606,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",300
275,2025-12-04 17:37:12.384122,2025-12-04 17:37:12.384122,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",301
276,2025-12-04 17:37:12.387432,2025-12-04 17:37:12.387432,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",302
277,2025-12-04 17:37:12.401305,2025-12-04 17:37:12.401305,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",303
188,2025-12-04 17:37:01.244316,2025-12-04 19:41:21.492908,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",225
281,2025-12-04 17:37:12.446282,2025-12-04 17:37:12.446282,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",309
283,2025-12-04 17:37:12.517354,2025-12-04 17:37:12.517354,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",311
305,2025-12-04 17:37:14.233183,2025-12-04 17:37:14.233184,SourceProperty,"{""name"": ""Email-Expansion"", ""confidence"": 100}",324
306,2025-12-04 17:37:14.252434,2025-12-04 17:37:14.252434,SourceProperty,"{""name"": ""Email-Expansion"", ""confidence"": 100}",325
307,2025-12-04 17:37:14.258374,2025-12-04 17:37:14.258374,SourceProperty,"{""name"": ""Email-Expansion"", ""confidence"": 100}",326
308,2025-12-04 17:37:16.538669,2025-12-04 17:37:16.538669,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",327
310,2025-12-04 17:37:16.577025,2025-12-04 17:37:16.577025,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",330
312,2025-12-04 17:37:16.616188,2025-12-04 17:37:16.616188,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",332
314,2025-12-04 17:37:16.621133,2025-12-04 17:37:16.621133,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",333
315,2025-12-04 17:37:18.110566,2025-12-04 17:37:18.110567,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",334
316,2025-12-04 17:37:18.127923,2025-12-04 17:37:18.127923,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",335
317,2025-12-04 17:37:18.141162,2025-12-04 17:37:18.141162,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",336
318,2025-12-04 17:37:18.14752,2025-12-04 17:37:18.14752,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",337
319,2025-12-04 17:37:18.247573,2025-12-04 17:37:18.247573,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",336
320,2025-12-04 17:37:19.586995,2025-12-04 17:37:19.586995,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",338
322,2025-12-04 17:37:19.592176,2025-12-04 17:37:19.592176,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",340
294,2025-12-04 17:37:13.276941,2025-12-04 17:37:13.276941,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",296
295,2025-12-04 17:37:13.286378,2025-12-04 17:37:13.286378,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",298
296,2025-12-04 17:37:13.294945,2025-12-04 17:37:13.294945,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",300
297,2025-12-04 17:37:13.332765,2025-12-04 17:37:13.332765,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",304
298,2025-12-04 17:37:13.342871,2025-12-04 17:37:13.342871,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",306
299,2025-12-04 17:37:13.351655,2025-12-04 17:37:13.351655,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",308
300,2025-12-04 17:37:13.388196,2025-12-04 17:37:13.388196,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",319
301,2025-12-04 17:37:13.406375,2025-12-04 17:37:13.406375,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",320
302,2025-12-04 17:37:14.061114,2025-12-04 17:37:14.061114,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",321
303,2025-12-04 17:37:14.208154,2025-12-04 17:37:14.208154,SourceProperty,"{""name"": ""Email-Expansion"", ""confidence"": 100}",322
311,2025-12-04 17:37:16.577129,2025-12-04 17:37:16.577129,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",329
313,2025-12-04 17:37:16.618879,2025-12-04 17:37:16.618879,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",331
321,2025-12-04 17:37:19.589352,2025-12-04 17:37:19.589352,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",339
323,2025-12-04 17:37:19.599027,2025-12-04 17:37:19.599027,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",341
324,2025-12-04 17:37:19.599435,2025-12-04 17:37:19.599435,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",343
325,2025-12-04 17:37:19.603509,2025-12-04 17:37:19.603509,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",342
326,2025-12-04 17:37:19.60424,2025-12-04 17:37:19.60424,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",344
327,2025-12-04 17:37:19.61153,2025-12-04 17:37:19.61153,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",345
328,2025-12-04 17:37:19.618136,2025-12-04 17:37:19.618136,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",346
329,2025-12-04 17:37:19.651915,2025-12-04 17:37:19.651915,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",347
330,2025-12-04 17:37:19.670068,2025-12-04 17:37:19.670068,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",348
331,2025-12-04 17:37:19.678863,2025-12-04 17:37:19.678863,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",350
332,2025-12-04 17:37:19.68054,2025-12-04 17:37:19.68054,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",349
333,2025-12-04 17:37:19.684036,2025-12-04 17:37:19.684036,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",351
334,2025-12-04 17:37:19.875126,2025-12-04 17:37:19.875126,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",352
335,2025-12-04 17:37:19.882282,2025-12-04 17:37:19.882282,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",353
336,2025-12-04 17:37:19.900964,2025-12-04 17:37:19.900964,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",354
337,2025-12-04 17:37:19.915028,2025-12-04 17:37:19.915028,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",355
338,2025-12-04 17:37:19.928738,2025-12-04 17:37:19.928738,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",356
339,2025-12-04 17:37:19.93689,2025-12-04 17:37:19.93689,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",357
340,2025-12-04 17:37:19.94779,2025-12-04 17:37:19.94779,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",358
341,2025-12-04 17:37:19.968994,2025-12-04 17:37:19.968994,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",359
342,2025-12-04 17:37:19.979063,2025-12-04 17:37:19.979063,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",360
343,2025-12-04 17:37:19.988431,2025-12-04 17:37:19.988431,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",361
344,2025-12-04 17:37:19.994876,2025-12-04 17:37:19.994876,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",362
345,2025-12-04 17:37:20.006685,2025-12-04 17:37:20.006685,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",363
346,2025-12-04 17:37:20.299888,2025-12-04 17:37:20.299888,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",354
347,2025-12-04 17:37:20.30765,2025-12-04 17:37:20.30765,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",355
348,2025-12-04 17:37:20.315197,2025-12-04 17:37:20.315197,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",356
349,2025-12-04 17:37:20.35311,2025-12-04 17:37:20.35311,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",359
350,2025-12-04 17:37:20.362529,2025-12-04 17:37:20.362529,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",360
351,2025-12-04 17:37:20.371729,2025-12-04 17:37:20.371729,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",361
352,2025-12-04 17:37:20.378871,2025-12-04 17:37:20.378871,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",363
353,2025-12-04 17:37:20.468443,2025-12-04 17:37:20.468443,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",364
